header.
Temperature: 300 K
Motor frequency: 65 Hz Hz
Motor amplitude: 2mm mm
time constant: 100 s
sample information: R482-inline-5.114E+1	5.891E-5
-5.075E+1	5.886E-5
-4.976E+1	5.885E-5
-4.877E+1	5.931E-5
-4.779E+1	5.969E-5
-4.682E+1	5.983E-5
-4.586E+1	5.899E-5
-4.491E+1	5.900E-5
-4.395E+1	5.894E-5
-4.298E+1	5.855E-5
-4.206E+1	5.890E-5
-4.115E+1	5.925E-5
-4.025E+1	5.885E-5
-3.935E+1	5.959E-5
-3.845E+1	5.903E-5
-3.755E+1	5.881E-5
-3.669E+1	5.910E-5
-3.583E+1	5.900E-5
-3.499E+1	5.950E-5
-3.415E+1	5.901E-5
-3.332E+1	5.873E-5
-3.248E+1	5.830E-5
-3.164E+1	5.850E-5
-3.081E+1	5.894E-5
-3.001E+1	5.954E-5
-2.922E+1	5.848E-5
-2.845E+1	5.833E-5
-2.768E+1	5.820E-5
-2.691E+1	5.881E-5
-2.613E+1	5.885E-5
-2.536E+1	5.788E-5
-2.460E+1	5.885E-5
-2.386E+1	5.830E-5
-2.314E+1	5.803E-5
-2.242E+1	5.796E-5
-2.171E+1	5.805E-5
-2.099E+1	5.702E-5
-2.013E+1	5.568E-5
-1.941E+1	5.401E-5
-1.873E+1	5.181E-5
-1.806E+1	4.670E-5
-1.739E+1	4.101E-5
-1.673E+1	3.239E-5
-1.608E+1	2.107E-5
-1.544E+1	6.485E-6
-1.481E+1	-1.704E-5
-1.417E+1	-3.745E-5
-1.353E+1	-4.431E-5
-1.290E+1	-4.866E-5
-1.229E+1	-5.111E-5
-1.167E+1	-5.300E-5
-1.107E+1	-5.301E-5
-1.047E+1	-5.450E-5
-9.865E+0	-5.514E-5
-9.281E+0	-5.508E-5
-8.702E+0	-5.595E-5
-8.128E+0	-5.654E-5
-7.568E+0	-5.569E-5
-7.013E+0	-5.576E-5
-6.454E+0	-5.569E-5
-5.892E+0	-5.649E-5
-5.351E+0	-5.676E-5
-4.815E+0	-5.625E-5
-4.284E+0	-5.623E-5
-3.759E+0	-5.588E-5
-3.240E+0	-5.649E-5
-2.665E+0	-5.707E-5
-2.155E+0	-5.741E-5
-1.653E+0	-5.751E-5
-1.148E+0	-5.655E-5
-4.723E-1	-5.757E-5
2.374E-2	-5.656E-5
5.182E-1	-5.708E-5
9.968E-1	-5.679E-5
1.545E+0	-5.726E-5
2.028E+0	-5.713E-5
2.490E+0	-5.680E-5
2.951E+0	-5.728E-5
3.405E+0	-5.715E-5
3.850E+0	-5.690E-5
4.301E+0	-5.722E-5
