header.
Temperature: 10 K
Motor frequency: 65 Hz Hz
Motor amplitude:  mm
time constant:  s
sample information: R550-2.108E+1	-2.898E-5
-2.110E+1	-2.874E-5
-2.088E+1	-2.877E-5
-2.066E+1	-2.889E-5
-2.045E+1	-2.889E-5
-2.023E+1	-2.891E-5
-1.998E+1	-2.917E-5
-1.976E+1	-2.893E-5
-1.954E+1	-2.888E-5
-1.932E+1	-2.921E-5
-1.910E+1	-2.919E-5
-1.888E+1	-2.923E-5
-1.866E+1	-2.917E-5
-1.844E+1	-2.902E-5
-1.822E+1	-2.910E-5
-1.800E+1	-2.921E-5
-1.778E+1	-2.920E-5
-1.756E+1	-2.914E-5
-1.733E+1	-2.889E-5
-1.711E+1	-2.880E-5
-1.689E+1	-2.913E-5
-1.666E+1	-2.904E-5
-1.644E+1	-2.917E-5
-1.622E+1	-2.903E-5
-1.599E+1	-2.913E-5
-1.576E+1	-2.925E-5
-1.554E+1	-2.948E-5
-1.531E+1	-2.905E-5
-1.509E+1	-2.889E-5
-1.486E+1	-2.914E-5
-1.463E+1	-2.879E-5
-1.440E+1	-2.916E-5
-1.416E+1	-2.867E-5
-1.393E+1	-2.873E-5
-1.370E+1	-2.897E-5
-1.347E+1	-2.915E-5
-1.324E+1	-2.925E-5
-1.301E+1	-2.879E-5
-1.278E+1	-2.918E-5
-1.255E+1	-2.889E-5
-1.232E+1	-2.876E-5
-1.209E+1	-2.889E-5
-1.186E+1	-2.840E-5
-1.163E+1	-2.884E-5
-1.140E+1	-2.905E-5
-1.116E+1	-2.927E-5
-1.093E+1	-2.916E-5
-1.069E+1	-2.860E-5
-1.045E+1	-2.897E-5
-1.021E+1	-2.912E-5
-9.973E+0	-2.864E-5
-9.736E+0	-2.850E-5
-9.499E+0	-2.896E-5
-9.262E+0	-2.878E-5
-9.028E+0	-2.905E-5
-8.791E+0	-2.907E-5
-8.553E+0	-2.892E-5
-8.314E+0	-2.868E-5
-8.078E+0	-2.910E-5
-7.840E+0	-2.892E-5
-7.600E+0	-2.915E-5
-7.360E+0	-2.876E-5
-7.121E+0	-2.962E-5
-6.881E+0	-2.904E-5
-6.638E+0	-2.930E-5
-6.398E+0	-2.892E-5
-6.157E+0	-2.835E-5
-5.914E+0	-2.859E-5
-5.670E+0	-2.901E-5
-5.423E+0	-2.909E-5
-5.173E+0	-2.900E-5
-4.921E+0	-2.897E-5
-4.669E+0	-2.863E-5
-4.423E+0	-2.909E-5
-4.177E+0	-2.866E-5
-3.928E+0	-2.895E-5
-3.682E+0	-2.850E-5
-3.436E+0	-2.891E-5
-3.191E+0	-2.889E-5
-2.944E+0	-2.826E-5
-2.693E+0	-2.884E-5
-2.445E+0	-2.909E-5
-2.165E+0	-2.883E-5
-1.917E+0	-2.871E-5
-1.666E+0	-2.861E-5
-1.417E+0	-2.880E-5
-1.169E+0	-2.876E-5
-9.196E-1	-2.860E-5
-6.664E-1	-2.907E-5
-2.996E-1	-2.827E-5
-8.867E-3	-2.827E-5
2.439E-1	-2.878E-5
4.974E-1	-2.858E-5
7.517E-1	-2.870E-5
1.008E+0	-2.832E-5
1.264E+0	-2.849E-5
1.519E+0	-2.820E-5
1.816E+0	-2.846E-5
2.071E+0	-2.855E-5
2.326E+0	-2.853E-5
2.582E+0	-2.854E-5
2.840E+0	-2.806E-5
3.100E+0	-2.826E-5
3.357E+0	-2.820E-5
3.615E+0	-2.848E-5
3.873E+0	-2.829E-5
4.134E+0	-2.782E-5
4.393E+0	-2.786E-5
4.654E+0	-2.833E-5
4.914E+0	-2.809E-5
5.173E+0	-2.791E-5
5.432E+0	-2.780E-5
5.697E+0	-2.756E-5
5.959E+0	-2.776E-5
6.221E+0	-2.801E-5
6.483E+0	-2.761E-5
6.747E+0	-2.781E-5
7.013E+0	-2.727E-5
7.279E+0	-2.769E-5
7.548E+0	-2.752E-5
7.820E+0	-2.733E-5
8.093E+0	-2.702E-5
8.370E+0	-2.718E-5
8.637E+0	-2.625E-5
8.906E+0	-2.680E-5
9.176E+0	-2.607E-5
9.445E+0	-2.593E-5
9.712E+0	-2.569E-5
9.980E+0	-2.522E-5
1.025E+1	-2.499E-5
1.052E+1	-2.466E-5
1.079E+1	-2.405E-5
1.106E+1	-2.369E-5
1.133E+1	-2.304E-5
1.161E+1	-2.258E-5
1.188E+1	-2.207E-5
1.215E+1	-2.093E-5
1.243E+1	-1.999E-5
1.271E+1	-1.913E-5
1.299E+1	-1.813E-5
1.327E+1	-1.672E-5
1.355E+1	-1.506E-5
1.382E+1	-1.447E-5
1.410E+1	-1.266E-5
1.437E+1	-1.127E-5
1.465E+1	-9.460E-6
1.492E+1	-7.624E-6
1.521E+1	-5.909E-6
1.549E+1	-4.145E-6
1.576E+1	-1.932E-6
1.604E+1	2.209E-7
1.633E+1	2.521E-6
1.660E+1	3.958E-6
1.688E+1	6.193E-6
1.716E+1	7.798E-6
1.745E+1	9.672E-6
1.773E+1	1.131E-5
1.801E+1	1.306E-5
1.829E+1	1.375E-5
1.858E+1	1.538E-5
1.886E+1	1.610E-5
1.914E+1	1.758E-5
1.943E+1	1.838E-5
1.971E+1	1.893E-5
2.000E+1	1.959E-5
2.029E+1	2.064E-5
2.064E+1	2.069E-5
2.093E+1	2.123E-5
2.122E+1	2.153E-5
2.152E+1	2.151E-5
2.181E+1	2.169E-5
2.210E+1	2.241E-5
2.239E+1	2.276E-5
2.268E+1	2.290E-5
2.296E+1	2.307E-5
2.326E+1	2.358E-5
2.354E+1	2.369E-5
2.383E+1	2.351E-5
2.413E+1	2.386E-5
2.442E+1	2.408E-5
2.471E+1	2.444E-5
2.500E+1	2.391E-5
2.529E+1	2.408E-5
2.559E+1	2.410E-5
2.588E+1	2.443E-5
2.617E+1	2.424E-5
2.647E+1	2.471E-5
2.677E+1	2.452E-5
2.706E+1	2.496E-5
2.736E+1	2.476E-5
2.766E+1	2.504E-5
2.796E+1	2.491E-5
2.825E+1	2.468E-5
2.855E+1	2.493E-5
2.885E+1	2.517E-5
2.915E+1	2.524E-5
2.945E+1	2.546E-5
2.975E+1	2.539E-5
3.005E+1	2.504E-5
3.035E+1	2.548E-5
3.066E+1	2.523E-5
3.096E+1	2.531E-5
3.126E+1	2.572E-5
3.157E+1	2.566E-5
3.187E+1	2.558E-5
3.217E+1	2.593E-5
3.248E+1	2.549E-5
3.279E+1	2.531E-5
3.309E+1	2.588E-5
3.340E+1	2.545E-5
3.371E+1	2.580E-5
3.402E+1	2.626E-5
3.433E+1	2.595E-5
3.463E+1	2.548E-5
3.495E+1	2.537E-5
3.527E+1	2.576E-5
3.559E+1	2.569E-5
3.591E+1	2.571E-5
3.622E+1	2.542E-5
3.653E+1	2.564E-5
3.685E+1	2.568E-5
3.716E+1	2.571E-5
3.747E+1	2.595E-5
3.779E+1	2.583E-5
3.810E+1	2.597E-5
3.842E+1	2.596E-5
3.874E+1	2.612E-5
3.905E+1	2.644E-5
3.852E+1	2.593E-5
3.874E+1	2.583E-5
3.856E+1	2.616E-5
3.837E+1	2.595E-5
3.818E+1	2.599E-5
3.799E+1	2.593E-5
3.780E+1	2.626E-5
3.761E+1	2.599E-5
3.742E+1	2.606E-5
3.724E+1	2.610E-5
3.705E+1	2.586E-5
3.687E+1	2.582E-5
3.668E+1	2.562E-5
3.650E+1	2.569E-5
3.631E+1	2.543E-5
3.613E+1	2.560E-5
3.594E+1	2.558E-5
3.575E+1	2.594E-5
3.556E+1	2.617E-5
3.538E+1	2.604E-5
3.519E+1	2.585E-5
3.500E+1	2.560E-5
3.481E+1	2.587E-5
3.462E+1	2.586E-5
3.443E+1	2.571E-5
3.424E+1	2.570E-5
3.405E+1	2.557E-5
3.386E+1	2.554E-5
3.367E+1	2.563E-5
3.348E+1	2.577E-5
3.329E+1	2.573E-5
3.309E+1	2.538E-5
3.290E+1	2.551E-5
3.271E+1	2.539E-5
3.252E+1	2.602E-5
3.233E+1	2.620E-5
3.213E+1	2.580E-5
3.194E+1	2.563E-5
3.174E+1	2.565E-5
3.155E+1	2.597E-5
3.135E+1	2.601E-5
3.116E+1	2.551E-5
3.097E+1	2.553E-5
3.077E+1	2.609E-5
3.058E+1	2.535E-5
3.038E+1	2.589E-5
3.019E+1	2.606E-5
2.999E+1	2.582E-5
2.979E+1	2.533E-5
2.959E+1	2.564E-5
2.939E+1	2.591E-5
2.920E+1	2.556E-5
2.900E+1	2.571E-5
2.880E+1	2.523E-5
2.860E+1	2.497E-5
2.840E+1	2.559E-5
2.820E+1	2.527E-5
2.800E+1	2.556E-5
2.780E+1	2.544E-5
2.760E+1	2.525E-5
2.740E+1	2.517E-5
2.720E+1	2.508E-5
2.699E+1	2.531E-5
2.679E+1	2.515E-5
2.659E+1	2.555E-5
2.639E+1	2.535E-5
2.618E+1	2.538E-5
2.598E+1	2.535E-5
2.577E+1	2.533E-5
2.555E+1	2.507E-5
2.534E+1	2.503E-5
2.513E+1	2.473E-5
2.492E+1	2.537E-5
2.471E+1	2.502E-5
2.451E+1	2.463E-5
2.430E+1	2.498E-5
2.409E+1	2.487E-5
2.389E+1	2.515E-5
2.368E+1	2.466E-5
2.347E+1	2.465E-5
2.326E+1	2.481E-5
2.305E+1	2.456E-5
2.284E+1	2.461E-5
2.264E+1	2.451E-5
2.243E+1	2.460E-5
2.222E+1	2.423E-5
2.201E+1	2.466E-5
2.180E+1	2.468E-5
2.159E+1	2.435E-5
2.138E+1	2.440E-5
2.117E+1	2.396E-5
2.096E+1	2.382E-5
2.074E+1	2.415E-5
2.053E+1	2.405E-5
2.032E+1	2.414E-5
2.008E+1	2.387E-5
1.987E+1	2.359E-5
1.965E+1	2.384E-5
1.944E+1	2.298E-5
1.923E+1	2.336E-5
1.902E+1	2.324E-5
1.881E+1	2.298E-5
1.859E+1	2.283E-5
1.838E+1	2.287E-5
1.816E+1	2.253E-5
1.795E+1	2.218E-5
1.774E+1	2.209E-5
1.752E+1	2.185E-5
1.730E+1	2.201E-5
1.709E+1	2.166E-5
1.687E+1	2.162E-5
1.665E+1	2.133E-5
1.644E+1	2.079E-5
1.622E+1	2.056E-5
1.600E+1	2.036E-5
1.579E+1	2.037E-5
1.557E+1	2.006E-5
